contentid,roomcode,roomtitle,roomcount,available_count,base_person,max_person,offseasonminfee,offseasonmaxfee,peakseasonminfee,peakseasonmaxfee,roombathfacility,roombath,roomhometheater,roomaircondition,roomtv,roompc,roomcable,roominternet,roomrefrigerator,roomtoiletries,roomsofa,roomcook,roomtable,roomhairdryer,roomimg1,roomimg1_alt,roomimg2,roomimg2_alt,roomimg3,roomimg3_alt
2531222,48072,일반형(누마루),14,3,3,3,130000,150000,190000,206000,,,,1,1,,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/03/2529803_image2_1.jpg,숙박_강원_강릉시청(강릉오죽한옥마을)_입지관1,http://tong.visitkorea.or.kr/cms/resource/04/2529804_image2_1.jpg,숙박_강원_강릉시청(강릉오죽한옥마을)_입지관2,,
2531222,48073,일반형(장애인용),4,0,3,4,110000,130000,160000,168000,,,,1,1,,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/00/2529800_image2_1.jpg,숙박_강원_강릉시청(강릉오죽한옥마을)_애일재1,http://tong.visitkorea.or.kr/cms/resource/01/2529801_image2_1.jpg,숙박_강원_강릉시청(강릉오죽한옥마을)_애일재2,http://tong.visitkorea.or.kr/cms/resource/02/2529802_image2_1.jpg,숙박_강원_강릉시청(강릉오죽한옥마을)_애일재3
2531222,48075,최고급형,1,1,6,6,220000,260000,320000,331000,,,,1,1,,1,1,1,1,,,1,1,,,,,,
2531222,48076,VIP,18,2,6,7,240000,290000,360000,401000,,,,1,1,,1,1,1,1,,,1,1,,,,,,
2531222,57324,보급형,2,2,2,4,55000,65000,90000,124000,,,,1,1,,1,1,1,1,,,1,1,,,,,,
2531222,57325,고급형(단층),8,7,4,5,160000,190000,240000,260000,,,,1,1,,1,1,1,1,,,1,1,,,,,,
2531222,57326,고급형(복층),3,0,4,4,160000,190000,240000,289000,,,,1,1,,1,1,1,1,,,1,1,,,,,,
2531222,57327,고급형(독채),3,2,4,7,160000,190000,240000,264000,,,,1,1,,1,1,1,1,,,1,1,,,,,,
138547,144660,매화,1,0,2,3,120000,158000,142000,190000,1,,,1,1,,,,1,,,1,,,,,,,,
678537,7781,라벤더,1,1,2,2,100000,120000,140000,169000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
678537,27464,로즈마리,1,0,2,5,100000,120000,140000,169000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
678537,27465,자스민,1,1,2,4,90000,110000,120000,139000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
678537,27466,페퍼민트,1,0,2,6,110000,130000,160000,189000,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
678537,27467,애플민트,1,0,2,7,110000,130000,160000,189000,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
2760767,206743,커플룸,4,2,2,6,80000,100000,160000,209000,1,,,1,,,1,1,1,1,1,1,1,1,,,,,,
137913,43072,동감,1,0,4,7,100000,109000,170000,189000,1,,,1,1,,,1,1,1,,1,,,,,,,,
139190,68381,소형온돌룸,4,3,3,4,70000,100000,110000,130000,1,,,1,1,,,,1,1,,1,1,1,http://tong.visitkorea.or.kr/cms/resource/19/553719_image2_1.jpg,강촌 느티나무마을_04,http://tong.visitkorea.or.kr/cms/resource/19/553719_image2_1.jpg,,http://tong.visitkorea.or.kr/cms/resource/04/216004_image2_1.jpg,강촌 느티나무마을_07
1802452,37940,201호,1,0,4,9,110000,139000,151000,173000,1,,,1,1,,1,1,1,1,,1,,1,,,,,,
1802452,37941,202호/203호,2,1,4,5,50000,89000,57000,105000,1,,,1,1,,1,1,1,1,,1,,1,,,,,,
1802452,37943,301호/302호,2,2,2,5,50000,69000,78000,91000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
1802452,49147,303호/306호,2,1,4,5,90000,107000,135000,159000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
1802452,49148,205호,1,0,4,4,110000,141000,150000,175000,1,,,1,1,,1,1,1,1,,1,,1,,,,,,
1802452,50452,305호,1,1,2,2,50000,95000,92000,122000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
1802452,50453,401호/402호/405호,3,2,2,4,40000,82000,55000,71000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
1802452,50454,403호/406호,2,0,4,7,80000,97000,115000,126000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
2814166,55907,독채,13,10,2,6,150000,180000,200000,234000,1,,,1,1,1,1,1,1,1,1,1,1,1,,,,,,
2521964,47596,5인실,6,0,5,5,70000,100000,100000,119000,1,,,1,1,,1,1,1,,,1,,1,,,,,,
2521964,47597,10인실,1,0,10,14,100000,130000,130000,177000,1,,,1,1,,1,1,1,,,1,1,1,,,,,,
2761333,516228,"라벤다, 가을산책, 겨울여행",12,2,2,3,70000,90000,170000,187000,,,,,,,,,,,,,,,,,,,,
913186,26616,그랜드룸,1,0,10,13,250000,280000,271000,300000,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
3102050,829294,독채,1,1,2,6,270000,370000,314000,370000,1,1,1,1,1,,1,1,1,1,1,1,1,1,,,,,,
139867,6653,1호~4호,4,1,4,6,120000,150000,160000,180000,1,,,1,1,,1,,1,1,1,1,1,,,,,,,
139867,6655,5호~6호,11,2,4,8,180000,200000,230000,253000,1,,,1,1,,1,,1,1,,1,1,,,,,,,
139867,6662,7호 팔각정(단독별채),14,3,4,9,200000,230000,250000,299000,1,,,1,1,,1,,1,1,1,1,1,,,,,,,
628541,46334,일반실,14,9,2,5,84100,125100,110100,121100,1,,,1,1,,1,1,1,1,,,1,1,,,,,,
628541,49437,특실,9,2,2,2,97300,116300,114300,152300,1,,,1,1,,1,1,1,1,,,1,1,,,,,,
139224,12786,일반실(침대),17,15,3,5,54400,90400,99400,111400,1,,,1,1,,1,1,1,,,,,,,,,,,
139224,46408,일반실(온돌),5,2,13,13,87500,134500,95500,144500,1,,,1,1,,1,1,1,,,,,,,,,,,
139224,48508,특실,12,10,23,27,59000,103000,99000,146000,1,,,1,1,,1,1,1,,,,,,,,,,,
139224,48507,준특실,2,0,12,12,59400,106400,77400,83400,1,,,1,1,,1,1,1,,,,,,,,,,,
2004586,89425,스위트(오션뷰),12,5,2,2,31400,80400,54400,68400,1,1,,,1,,1,1,1,1,,,1,1,,,,,,
3105325,839053,원주 갬성하우스 3,1,1,2,7,20000,44000,30000,61000,1,,,1,1,,,1,1,1,,1,1,1,,,,,,
2575042,53366,우뭇가사리,1,1,15,17,350000,450000,450000,500000,1,,,1,1,,1,,1,1,1,1,1,1,,,,,,
2575042,53367,청각,1,0,4,5,150000,200000,230000,259000,1,,,1,1,,1,,1,1,1,1,1,1,,,,,,
2575042,53368,서실,1,1,2,4,60000,100000,130000,173000,1,,,1,1,,1,,1,1,1,1,1,1,,,,,,
2575042,53369,모자반,1,0,8,9,250000,300000,300000,350000,1,,,1,1,,1,,1,1,1,1,1,1,,,,,,
590873,8772,202호/302호,2,1,2,6,60000,80000,80000,110000,1,,,1,1,,1,,1,1,,1,1,1,,,,,,
590873,8773,305호,1,0,6,8,180000,220000,220000,227000,1,,,1,1,,1,,1,1,,,1,1,,,,,,
590873,51224,203호/303호,2,1,2,2,60000,80000,80000,110000,1,,,1,1,,1,,1,1,,1,1,1,,,,,,
945148,23317,102호,1,0,8,12,130000,150000,220000,230000,1,,,1,1,,1,1,1,,1,1,1,1,,,,,,
945148,23318,105호/202호,2,0,5,5,100000,120000,130000,170000,1,,,1,1,1,1,1,1,,,1,1,,,,,,,
945148,23319,103호,2,2,2,3,50000,70000,80000,100000,1,,,1,1,,1,1,1,,,1,1,,,,,,,
945148,23322,201호/203호,2,1,3,3,60000,80000,100000,120000,1,,,1,1,,1,1,1,,,1,1,1,,,,,,
2593235,57283,6호실,8,0,2,4,70000,102000,100000,136000,1,,,1,1,,1,1,,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/48/2965848_image2_1.jpeg,거목장민박_6호실_1,http://tong.visitkorea.or.kr/cms/resource/92/2965792_image2_1.jpeg,거목장민박_6호실_2,http://tong.visitkorea.or.kr/cms/resource/80/2965780_image2_1.jpeg,거목장민박_6호실_3
2593235,49728,1호실,9,3,2,4,100000,140000,130000,139000,1,,,1,1,,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/18/2632918_image2_1.jpg,전남_해남_거목장민박_1호 장미방04,http://tong.visitkorea.or.kr/cms/resource/17/2632917_image2_1.jpg,전남_해남_거목장민박_1호 장미방03,http://tong.visitkorea.or.kr/cms/resource/16/2632916_image2_1.jpg,전남_해남_거목장민박_1호 장미방02
2593235,49731,원채1호실,6,6,4,5,130000,145000,170000,212000,1,,,1,1,1,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/03/2632903_image2_1.jpg,전남_해남_거목장민박_원채1호06,http://tong.visitkorea.or.kr/cms/resource/02/2632902_image2_1.jpg,전남_해남_거목장민박_원채1호05,http://tong.visitkorea.or.kr/cms/resource/01/2632901_image2_1.jpg,전남_해남_거목장민박_원채1호04
2593235,49730,3호실,7,3,2,5,100000,140000,130000,174000,1,,,1,1,,1,,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/60/2965860_image2_1.jpeg,거목장민박_3호실_1,http://tong.visitkorea.or.kr/cms/resource/88/2965888_image2_1.jpeg,거목장민박_3호실_2,,
2593235,49727,내실,19,9,4,8,150000,155000,200000,237000,1,,,1,1,,1,,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/10/2632910_image2_1.jpg,전남_해남_거목장민박_내실04,http://tong.visitkorea.or.kr/cms/resource/09/2632909_image2_1.jpg,전남_해남_거목장민박_내실03,http://tong.visitkorea.or.kr/cms/resource/08/2632908_image2_1.jpg,전남_해남_거목장민박_내실02
2593235,49729,2호실,8,3,2,6,100000,123000,130000,177000,1,,,1,1,,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/24/2632924_image2_1.jpg,전남_해남_거목장민박_2호 매화방03,http://tong.visitkorea.or.kr/cms/resource/23/2632923_image2_1.jpg,전남_해남_거목장민박_2호 매화방02,http://tong.visitkorea.or.kr/cms/resource/22/2632922_image2_1.jpg,전남_해남_거목장민박_2호 매화방01
2593235,49732,원채2호실,15,9,2,2,100000,135000,130000,145000,1,,,1,1,,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/04/2965904_image2_1.jpeg,거목장민박_원채2호_3,,,,
397642,15523,[A동] 4인실,7,2,4,7,50000,60000,90000,116000,1,,,1,1,,1,,1,,,,1,1,,,,,,
397642,15524,[A동] 8인실,1,1,8,11,130000,160000,240000,286000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
397642,15526,[B동] 온돌,7,1,4,5,50000,60000,90000,131000,1,,,1,1,,1,,1,,,,1,1,,,,,,
397642,15528,[B동] 테라스 온돌,5,0,4,6,60000,70000,100000,140000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
397642,15529,[C동] 콘도식,4,0,20,22,500000,550000,700000,722000,1,,,1,1,,1,,1,,1,1,1,1,,,,,,
397642,15530,[D동] 50평형(101호),1,1,30,31,400000,450000,600000,624000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
397642,15531,[D동] 20평형(102호),1,0,10,11,150000,200000,280000,323000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
397642,15532,[E동] 4인실,6,4,4,8,80000,90000,150000,199000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
397642,15533,[E동] 8인실,6,3,8,9,160000,180000,300000,322000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
397642,37735,[G동] 4인실,3,2,4,4,60000,70000,100000,120000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
142984,36394,온돌,16,7,2,3,21800,52800,69800,106800,1,,,1,1,,1,,1,1,,,1,,,,,,,
142984,46726,온돌특실,6,1,4,9,34500,74500,77500,125500,1,,,1,1,,1,,1,1,,,1,,,,,,,
142984,46729,트윈,17,12,2,3,44200,91200,74200,88200,1,,,1,1,,1,,1,1,,,1,,,,,,,
1855463,39116,오션테라스커플룸,13,8,2,5,68700,106700,85700,104700,1,,,1,1,,1,1,1,1,,1,,1,,,,,,
1855463,39119,오션복층단체룸,17,13,8,11,93000,136000,115000,131000,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
1855463,39117,오션복층가족룸,12,5,4,4,81500,113500,95500,124500,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
1855463,39118,오션테라스단체룸,19,15,6,11,35200,74200,49200,64200,1,,,1,1,,1,1,1,1,,1,,1,,,,,,
138703,3456,벨플라워(가족형복층),1,1,6,10,56200,100200,91200,126200,1,,,1,1,,1,,1,1,1,1,1,1,,,,,,
138703,3460,민트플라워(투배드룸),1,1,4,9,43900,83900,74900,97900,1,,,1,1,,1,,1,1,1,1,1,1,,,,,,
138703,3466,윈드플라워(온돌형원룸),1,0,8,12,80400,108400,94400,102400,1,,,1,1,,1,,1,1,,1,1,1,,,,,,
138703,49028,골든벨플라워/카멜리아(커플룸),1,0,2,3,55600,69600,60600,89600,1,,,1,1,,1,,1,1,,1,1,1,,,,,,
138703,59739,릴리플라워(가족룸),1,1,2,2,21700,42700,46700,72700,1,,,1,1,,1,,1,1,,1,1,1,,,,,,
139689,6769,해/달,2,1,2,6,140000,150000,151000,194000,1,,,1,1,,1,1,1,,,1,1,1,http://tong.visitkorea.or.kr/cms/resource/69/2436169_image2_1.jpg,거제도 섬마을펜션_원룸침대1,http://tong.visitkorea.or.kr/cms/resource/81/2436181_image2_1.jpg,거제도 섬마을펜션_원룸침대2,http://tong.visitkorea.or.kr/cms/resource/71/2436171_image2_1.jpg,거제도 섬마을펜션_원룸침대3
139689,6774,별/섬,2,0,2,4,130000,150000,175000,185000,1,,,1,1,,1,1,1,,,1,,1,http://tong.visitkorea.or.kr/cms/resource/72/2436172_image2_1.jpg,거제도 섬마을펜션_원룸온돌1,http://tong.visitkorea.or.kr/cms/resource/75/2436175_image2_1.jpg,거제도 섬마을펜션_원룸온돌2,http://tong.visitkorea.or.kr/cms/resource/74/2436174_image2_1.jpg,거제도 섬마을펜션_원룸온돌3
139689,6777,하늘바람,1,1,2,5,210000,250000,227000,239000,1,,,1,1,,1,1,1,,,1,1,1,http://tong.visitkorea.or.kr/cms/resource/67/2436167_image2_1.jpg,거제도 섬마을펜션_하늘바람1,http://tong.visitkorea.or.kr/cms/resource/70/2436170_image2_1.jpg,거제도 섬마을펜션_하늘바람2,http://tong.visitkorea.or.kr/cms/resource/68/2436168_image2_1.jpg,거제도 섬마을펜션_하늘바람3
2578477,52581,2인실,30,5,2,3,80000,140000,120000,140000,1,,,1,1,,1,1,1,,,1,,1,,,,,,
2578477,52582,4인실,10,6,4,8,120000,280000,200000,280000,1,,,1,1,,1,1,1,,,1,,1,,,,,,
143125,5840,[본관] 디럭스(마운틴뷰),3,2,2,5,435600,475600,483600,499600,1,,,1,1,,1,1,1,1,,,1,1,,,,,,
143125,5843,[본관] 패밀리 트윈(마운틴뷰),15,12,2,5,544500,578500,589500,608500,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
143125,5838,[본관] 스탠다드(마운틴뷰),13,2,2,5,375100,411100,421100,463100,1,,,1,1,,1,1,1,1,,,1,1,,,,,,
143125,51198,[본관] 패밀리 트윈(하버뷰),19,0,2,6,580800,622800,623800,654800,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
143125,51199,주니어 스위트,2,1,2,5,1331000,1361000,1340000,1356000,1,1,,1,1,,1,1,1,1,1,,1,1,,,,,,
143125,58322,[본관] 스탠다드(하버뷰),2,2,2,7,411400,425400,453400,495400,1,,,1,1,,1,1,1,1,,,1,1,,,,,,
143125,58323,[신관] 스탠다드(마운틴뷰),12,0,2,4,399300,432300,445300,473300,1,,,1,1,,1,1,1,1,,,1,1,,,,,,
143125,58324,[신관] 스탠다드(하버뷰),5,1,2,4,435600,477600,457600,475600,1,,,1,1,,1,1,1,1,,,1,1,,,,,,
143125,58325,[본관] 디럭스(하버뷰),14,12,2,3,471900,495900,504900,546900,1,,,1,1,,1,1,1,1,,,1,1,,,,,,
143125,58326,[신관] 디럭스(마운틴뷰),1,1,2,3,459800,505800,507800,517800,1,,,1,1,,1,1,1,1,,,1,1,,,,,,
3044521,48944,프리미엄,2,2,4,5,70000,80000,150000,159000,1,,,1,1,,,,1,1,,,1,1,,,,,,
2578490,52574,스탠다드 A,49,31,16,16,23500,70500,55500,64500,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
2578490,52575,스탠다드 B,28,5,9,9,30400,58400,73400,87400,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
2578490,52576,디럭스,7,6,2,7,62200,84200,78200,90200,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
2578490,52577,스위트,2,2,4,6,50200,64200,91200,131200,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
3103316,59708,리조트 더블,7,7,2,4,70000,90000,150000,180000,1,,,1,1,,1,1,1,,,,1,1,,,,,,
3103316,59709,리조트 트윈,8,5,3,4,85000,105000,165000,195000,1,,,1,1,,1,1,1,,,,1,1,,,,,,
3103316,59710,리조트 트윈 저상형,2,0,3,4,85000,105000,165000,195000,1,,,1,1,,1,1,,,,,1,1,,,,,,
3103316,59711,펜션 60평,1,1,8,11,550000,660000,770000,880000,1,,,1,1,,1,1,1,,1,,1,1,,,,,,
3103316,59712,펜션 25평,2,1,4,5,180000,230000,350000,400000,1,,,1,1,,1,1,1,,1,,1,1,,,,,,
3103316,59713,펜션 28평,1,0,4,5,210000,260000,380000,430000,1,,,1,1,,1,1,1,,1,1,1,1,,,,,,
3103316,59714,글램핑,6,1,2,2,70000,90000,150000,180000,,,,1,1,,1,1,1,,,1,,,,,,,,
3103316,59715,글램핑,2,2,11,14,70000,90000,150000,180000,,,,,,,,,,,,,,,,,,,,
2664520,58754,패밀리프렌즈룸,18,1,4,8,59700,92700,73700,83700,1,,,1,1,,,1,1,1,,,,1,,,,,,
2664520,58755,트리플룸,14,0,3,3,65300,85300,73300,85300,1,,,1,1,,,,,1,,,,1,,,,,,
2664520,58756,커플더블룸,2,1,2,3,81900,107900,88900,124900,1,,,1,1,,,,,1,,,,1,,,,,,
2664520,58757,VIP레지던스룸,3,0,6,8,39000,56000,54000,68000,1,,,1,1,,,,1,1,,,,1,,,,,,
2664520,58758,2인트윈룸,11,10,2,3,29300,56300,47300,56300,1,,,1,1,,,1,1,1,,,,1,,,,,,
2664520,58759,1인 비즈니스룸,7,0,1,2,60700,74700,91700,116700,1,,,1,,,,,,1,,,,1,,,,,,
2664520,58760,여자도미토리,11,7,1,1,53400,86400,83400,129400,1,,,1,,,,,,1,,,,1,,,,,,
2664520,58761,2인 프렌즈룸,14,2,2,6,71700,112700,83700,101700,1,,,1,,,,,,1,,,,1,,,,,,
2664520,58762,남자도미토리,2,0,1,3,24900,66900,36900,57900,1,,,1,,,,,,1,,,,1,,,,,,
3102121,795417,트윈룸,2,1,2,4,50000,60000,60000,96000,,,,1,,,,1,,,,,,1,,,,,,
3101943,794097,독채,1,1,5,5,280000,330000,289000,330000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
2569871,53150,도미토리룸,11,1,8,10,25000,51000,68000,94000,,,,,,,,1,,1,,,,1,,,,,,
2569871,53151,봄,18,8,2,7,60000,91000,89000,108000,,,,,,,,1,,1,,,,1,,,,,,
2569871,53152,여름,7,6,4,5,80000,129000,116000,129000,,,,,,,,1,,1,,,,1,,,,,,
2569871,53153,가을,18,5,4,4,80000,116000,117000,123000,,,,,,,,1,,1,,,,1,,,,,,
2569871,53154,겨울,6,0,5,5,80000,115000,110000,137000,,,,,,,,1,,1,,,,1,,,,,,
2594149,49818,세걸음방,18,13,2,3,70000,80000,80000,117000,1,,,1,1,,1,1,1,1,,,1,1,,,,,,
2594149,49819,네걸음방,11,9,2,3,50000,70000,70000,118000,1,,,1,1,,1,1,1,1,,,1,1,,,,,,
2594149,49816,한걸음방,7,6,2,2,110000,148000,127000,142000,1,,,1,1,,1,1,1,1,,,,1,,,,,,
2594149,49820,동행방,17,15,4,4,60000,70000,70000,111000,1,,,1,1,,1,1,1,1,,,1,1,,,,,,
2594149,49817,두걸음방,4,0,2,6,60000,80000,80000,102000,1,,,1,1,,1,1,1,1,,,,1,,,,,,
2575102,53392,가족온돌방,10,10,1,5,65700,73700,99700,122700,1,,,1,1,,,1,,,,,,,,,,,,
2575102,53393,도미토리,8,8,2,5,45700,81700,88700,135700,1,,,1,1,,,1,,,,,,,,,,,,
2575102,53394,도미토리 6인실,12,0,6,7,69700,80700,107700,113700,1,,,1,1,,,1,,,,,,,,,,,,
1896625,41136,초등학생,4,2,22,27,72700,78700,105700,131700,,,,,,,,,,,,,,,,,,,,
1896625,41137,중학생,13,10,11,12,82200,112200,114200,142200,,,,,,,,,,,,,,,,,,,,
1896625,41140,성인,17,11,11,14,90200,114200,132200,179200,,,,,,,,,,,,,,,,,,,,
1896625,41139,대학생 / 일반청소년,19,5,6,8,82100,95100,113100,120100,,,,,,,,,,,,,,,,,,,,
1896625,41138,고등학생,17,5,15,19,99400,117400,134400,165400,,,,,,,,,,,,,,,,,,,,
1144607,28089,일반실(더블),7,2,2,7,50000,86000,82000,112000,1,1,,1,1,,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/08/1777008_image2_1.jpg,울산_동구_경원BIZ모텔_객실A_1,http://tong.visitkorea.or.kr/cms/resource/17/1777017_image2_1.jpg,울산_동구_경원BIZ모텔_객실A_2,http://tong.visitkorea.or.kr/cms/resource/42/1777042_image2_1.jpg,울산_동구_경원BIZ모텔_객실B_1
1144607,28091,준특실,19,15,2,3,60000,74000,65000,111000,1,1,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/90/1777090_image2_1.jpg,울산_동구_경원BIZ모텔_특실_1,http://tong.visitkorea.or.kr/cms/resource/91/1777091_image2_1.jpg,울산_동구_경원BIZ모텔_특실_2,http://tong.visitkorea.or.kr/cms/resource/92/1777092_image2_1.jpg,울산_동구_경원BIZ모텔_특실_3
1144607,28090,일반실(한실),2,1,3,6,50000,58000,55000,89000,1,,,1,1,1,1,1,1,1,,,,1,http://tong.visitkorea.or.kr/cms/resource/78/1796778_image2_1.jpg,울산_동구_경원BIZ모텔_온돌4,http://tong.visitkorea.or.kr/cms/resource/77/1796777_image2_1.jpg,울산_동구_경원BIZ모텔_온돌3,http://tong.visitkorea.or.kr/cms/resource/76/1796776_image2_1.jpg,울산_동구_경원BIZ모텔_온돌2
1144607,28092,일반실(트윈),5,0,2,4,50000,76000,98000,136000,1,,,1,1,,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/73/1796773_image2_1.jpg,울산_동구_경원BIZ모텔_트윈3,http://tong.visitkorea.or.kr/cms/resource/69/1796769_image2_1.jpg,울산_동구_경원BIZ모텔_트윈2,http://tong.visitkorea.or.kr/cms/resource/68/1796768_image2_1.jpg,울산_동구_경원BIZ모텔_트윈1
1144607,49951,특실,3,0,2,6,100000,108000,106000,139000,1,1,,1,1,1,1,1,1,1,1,1,1,1,,,,,,
2475088,24455,디럭스 더블&싱글,7,0,2,5,71600,106600,90600,110600,,,,1,1,,1,1,1,1,,,1,1,,,,,,
2604602,51593,객실,4,3,2,4,165000,170000,203000,227000,1,,,1,,,,1,1,1,,,1,1,,,,,,
2770730,55053,"오션뷰 204, 304",2,1,2,3,86700,131700,107700,130700,1,,,1,1,,,,1,1,,,,,,,,,,
2770730,55054,패밀리키즈,5,1,2,4,76000,91000,106000,144000,1,,,1,1,,,1,1,1,,,,,,,,,,
2770730,55055,오션키즈,3,3,2,4,45300,70300,59300,84300,1,,,1,1,,,,1,1,,,1,,,,,,,
2770730,55056,오션뷰(월풀),18,1,2,3,22500,62500,57500,94500,1,,,1,1,,,1,1,1,,,,,,,,,,
2770730,55057,오션뷰(히노끼)504,6,6,2,5,42800,58800,85800,122800,1,,,1,1,,,,1,1,,,,,,,,,,
2770730,55058,오션뷰(제트스파)508,19,7,2,5,30500,54500,60500,81500,1,,,1,1,,,,1,1,,,,,,,,,,
3049913,997620,온돌,17,4,3,6,51300,68300,65300,85300,1,,,1,1,1,,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/78/3059478_image2_1.jpg,경주 소울메이트_온돌 (1),http://tong.visitkorea.or.kr/cms/resource/76/3059476_image2_1.jpg,경주 소울메이트_온돌 (3),http://tong.visitkorea.or.kr/cms/resource/75/3059475_image2_1.jpg,경주 소울메이트_온돌 (4)
1991611,42997,비앙카,1,0,4,7,120000,160000,151000,170000,1,,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/96/1991596_image2_1.jpg,아드리아펜션_비앙카,http://tong.visitkorea.or.kr/cms/resource/99/1991599_image2_1.jpg,아드리아펜션_비앙카 화장실,,
1991611,42998,그린티,1,1,4,9,120000,160000,144000,154000,1,,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/02/1991602_image2_1.jpg,아드리아펜션_그린티2,http://tong.visitkorea.or.kr/cms/resource/97/1991597_image2_1.jpg,아드리아펜션_그린티1,,
1991611,42999,엘리제,1,1,4,8,120000,160000,153000,191000,1,,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/03/1991603_image2_1.jpg,아드리아펜션_엘리제,,,,
1991611,43000,세이지,1,1,2,7,80000,130000,95000,141000,1,,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/06/1991606_image2_1.jpg,아드리아펜션_세이지2,http://tong.visitkorea.or.kr/cms/resource/01/1991601_image2_1.jpg,아드리아펜션_세이제,,
1991611,43001,쟈스민,1,1,2,4,80000,130000,111000,134000,1,,,1,1,,1,1,1,1,1,1,1,1,http://tong.visitkorea.or.kr/cms/resource/04/1991604_image2_1.jpg,아드리아펜션_쟈스민,http://tong.visitkorea.or.kr/cms/resource/07/1991607_image2_1.jpg,아드리아펜션_쟈스민2,,
1991611,49044,라벤다,1,1,2,7,80000,130000,99000,125000,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
2662883,51436,유신,3,0,2,2,80000,110000,112000,157000,,,,1,1,,,1,1,1,,,,1,,,,,,
2663054,51457,화랑재,4,4,3,8,46400,71400,75400,87400,1,,1,1,1,1,1,1,1,1,,1,,1,,,,,,
2663054,51458,유신재,5,3,2,6,38900,63900,62900,83900,1,,1,1,1,1,1,1,1,1,,1,,1,,,,,,
2663054,51459,화백재,5,5,2,6,75500,98500,109500,153500,1,,1,1,1,1,1,1,1,1,,1,,1,,,,,,
2663054,51460,선도재,1,1,10,14,21500,26500,44500,79500,1,,1,1,1,1,1,1,1,1,,1,,1,,,,,,
397640,9846,스탠다드 더블/트윈,17,2,2,2,60000,70000,74000,97000,1,,,1,1,,1,,1,,,,1,,,,,,,
397640,9847,스탠다드 온돌,3,0,2,2,60000,70000,104000,132000,1,,,1,1,,1,,1,,,,,,,,,,,
397640,9848,디럭스 온돌,7,5,5,9,110000,130000,120000,138000,1,,,1,1,,1,,1,,,,,,,,,,,
397640,9849,슈페리어 온돌,14,0,10,13,130000,150000,174000,199000,1,,,1,1,,1,1,1,,,,1,,,,,,,
2663296,51464,덕인당,2,2,4,6,230000,270000,250000,300000,1,,,1,1,,,,1,1,,1,,1,,,,,,
2663296,51465,"채실, 승실, 나실",1,0,2,7,70000,110000,100000,130000,1,,,1,1,,,,1,1,,,,1,,,,,,
2663296,51466,별채,2,2,4,7,230000,270000,250000,300000,1,,,1,1,,,,1,1,,1,,1,,,,,,
3102068,84951,독채,1,0,2,5,260000,420000,286000,291000,1,,,1,1,,1,1,1,,,1,1,1,,,,,,
